ID,Longitude,Latitude,Processor,Address,SupplierName
Fonterra42206,173.952728,-39.50322082,Fonterra,,
Fonterra42207,173.9561068,-39.50851558,Fonterra,,
Fonterra42212,173.9379144,-39.50657258,Fonterra,,
Fonterra42213,173.9330924,-39.50273086,Fonterra,,
Fonterra42214,173.9228168,-39.51051033,Fonterra,,
Fonterra42215,173.9264222,-39.5121917,Fonterra,,
Fonterra42216,173.9264612,-39.50999335,Fonterra,,
Fonterra42217,173.9292021,-39.49978194,Fonterra,,
Fonterra42218,173.9190571,-39.50105601,Fonterra,,
Fonterra42219,173.9136315,-39.50055159,Fonterra,,
Fonterra42220,173.9174133,-39.49319647,Fonterra,,
Fonterra42224,173.9521474,-39.44581539,Fonterra,,
Fonterra42225,173.9554045,-39.44688624,Fonterra,,
Fonterra42226,173.957754,-39.45349607,Fonterra,,
Fonterra42229,173.9447822,-39.45975167,Fonterra,,
Fonterra42231,173.9407607,-39.4654343,Fonterra,,
Fonterra42234,173.9358293,-39.46846704,Fonterra,,
Fonterra42236,173.9325873,-39.47346711,Fonterra,,
Fonterra42238,173.917396,-39.47853114,Fonterra,,
Fonterra42240,173.9066927,-39.49228526,Fonterra,,
Fonterra42241,173.9023131,-39.49254642,Fonterra,,
Fonterra42242,173.897152,-39.49176883,Fonterra,,
Fonterra42245,173.8832164,-39.47644149,Fonterra,,
Fonterra42251,173.9595617,-39.35447714,Fonterra,,
Fonterra42252,173.9160454,-39.40621457,Fonterra,,
Fonterra42254,173.9325748,-39.37693337,Fonterra,,
Fonterra42255,173.9266654,-39.38844208,Fonterra,,
Fonterra42256,173.9304819,-39.39236452,Fonterra,,
Fonterra42257,173.9210182,-39.39557916,Fonterra,,
Fonterra42259,173.9056962,-39.41024603,Fonterra,,
Fonterra42260,173.9120198,-39.41154497,Fonterra,,
Fonterra42262,173.9052221,-39.41802412,Fonterra,,
Fonterra42263,173.9010831,-39.4185536,Fonterra,,
Fonterra42265,173.892925,-39.43021388,Fonterra,,
Fonterra42266,173.8889314,-39.43211099,Fonterra,,
Fonterra42267,173.882441,-39.43755927,Fonterra,,
Fonterra42268,173.8768016,-39.44155005,Fonterra,,
Fonterra42271,173.8658563,-39.44676259,Fonterra,,
Fonterra42272,173.8497859,-39.43851071,Fonterra,,
Fonterra42273,173.8747626,-39.42182931,Fonterra,,
Fonterra42275,173.8675343,-39.4241658,Fonterra,,
Fonterra42276,173.868395,-39.4277893,Fonterra,,
Fonterra42278,173.8556763,-39.43049266,Fonterra,,
Fonterra42279,173.8498212,-39.43854646,Fonterra,,
Fonterra42280,173.8498333,-39.4385824,Fonterra,,
Fonterra42282,173.8294442,-39.4348292,Fonterra,,
Fonterra42283,173.8316934,-39.43356001,Fonterra,,
Fonterra42287,173.9070907,-39.38831723,Fonterra,,
Fonterra42288,173.898229,-39.39144395,Fonterra,,
Fonterra42289,173.8995922,-39.39436049,Fonterra,,
Fonterra42290,173.8917353,-39.40748666,Fonterra,,
Fonterra42292,173.8817859,-39.40070278,Fonterra,,
Fonterra42294,173.8774482,-39.40805228,Fonterra,,
Fonterra42296,173.8613178,-39.40530662,Fonterra,,
Fonterra42297,173.8554713,-39.41380212,Fonterra,,
Fonterra42298,173.8554713,-39.41380212,Fonterra,,
Fonterra42300,173.8405474,-39.41644901,Fonterra,,
Fonterra42301,173.8415329,-39.41995461,Fonterra,,
Fonterra42302,173.8246484,-39.42663207,Fonterra,,
Fonterra42303,173.8279052,-39.41776152,Fonterra,,
Fonterra42305,173.8218037,-39.4118442,Fonterra,,
Fonterra42308,173.9028253,-39.36927272,Fonterra,,
Fonterra42314,173.8808507,-39.38370267,Fonterra,,
Fonterra42315,173.8757815,-39.38659894,Fonterra,,
Fonterra42316,173.8734219,-39.38373513,Fonterra,,
Fonterra42319,173.8650838,-39.39232312,Fonterra,,
Fonterra42320,173.8617535,-39.38978204,Fonterra,,
Fonterra42321,173.8555279,-39.39759595,Fonterra,,
Fonterra42322,173.8520547,-39.39387564,Fonterra,,
Fonterra42323,173.8475076,-39.39959512,Fonterra,,
Fonterra42324,173.8434787,-39.39868941,Fonterra,,
Fonterra42325,173.8331808,-39.40607396,Fonterra,,
Fonterra42326,173.8314367,-39.40497023,Fonterra,,
Fonterra42328,173.8118019,-39.41345936,Fonterra,,
Fonterra42329,173.8024693,-39.41665415,Fonterra,,
Fonterra42330,173.818372,-39.40390681,Fonterra,,
Fonterra42331,173.8259679,-39.39759802,Fonterra,,
Fonterra42332,173.8044182,-39.4069922,Fonterra,,
Fonterra42333,173.8176002,-39.39040046,Fonterra,,
Fonterra42334,173.8116963,-39.38894019,Fonterra,,
Fonterra42337,173.8986147,-39.35068704,Fonterra,,
Fonterra42338,173.89347,-39.35548553,Fonterra,,
Fonterra42339,173.8917823,-39.36025569,Fonterra,,
Fonterra42340,173.8826356,-39.35399695,Fonterra,,
Fonterra42342,173.8791662,-39.36008746,Fonterra,,
Fonterra42343,173.873552,-39.36639318,Fonterra,,
Fonterra42344,173.8698887,-39.36053996,Fonterra,,
Fonterra42345,173.863312,-39.36253785,Fonterra,,
Fonterra42346,173.8621551,-39.37078952,Fonterra,,
Fonterra42347,173.8495001,-39.35875451,Fonterra,,
Fonterra42348,173.8569554,-39.37255997,Fonterra,,
Fonterra42349,173.8495001,-39.35875451,Fonterra,,
Fonterra42350,173.8522653,-39.3769566,Fonterra,,
Fonterra42351,173.8472763,-39.37530184,Fonterra,,
Fonterra42352,173.8444512,-39.36680196,Fonterra,,
Fonterra42353,173.8253365,-39.37042528,Fonterra,,
Fonterra42354,173.8334712,-39.38042557,Fonterra,,
Fonterra42355,173.8373515,-39.37613504,Fonterra,,
Fonterra42357,173.8249821,-39.3828772,Fonterra,,
Fonterra42358,173.8210333,-39.37992529,Fonterra,,
Fonterra42359,173.7892137,-39.3892404,Fonterra,,
Fonterra42360,173.7942089,-39.39048324,Fonterra,,
Fonterra42361,173.8021443,-39.3900558,Fonterra,,
Fonterra42362,173.8080166,-39.38518412,Fonterra,,
Fonterra42363,173.8124175,-39.37685497,Fonterra,,
Fonterra42365,173.7864136,-39.37936086,Fonterra,,
Fonterra42366,173.833245,-39.36714928,Fonterra,,
Fonterra42368,173.8193514,-39.36884894,Fonterra,,
Fonterra42369,173.806779,-39.36760951,Fonterra,,
Fonterra42370,173.8045429,-39.3660136,Fonterra,,
Fonterra42371,173.7784858,-39.36959014,Fonterra,,
Fonterra42372,173.7844607,-39.36166518,Fonterra,,
Fonterra42373,173.7834963,-39.35670871,Fonterra,,
Fonterra42375,173.7901774,-39.35747109,Fonterra,,
Fonterra42378,173.9356985,-39.33435082,Fonterra,,
Fonterra42380,173.914652,-39.33826689,Fonterra,,
Fonterra42381,173.9015562,-39.33752865,Fonterra,,
Fonterra42382,173.9055616,-39.32675759,Fonterra,,
Fonterra42383,173.9027193,-39.31907887,Fonterra,,
Fonterra42384,173.8818429,-39.34243665,Fonterra,,
Fonterra42386,173.8760259,-39.34033942,Fonterra,,
Fonterra42387,173.8644354,-39.34290897,Fonterra,,
Fonterra42389,173.8572282,-39.33912824,Fonterra,,
Fonterra42392,173.8414961,-39.34263775,Fonterra,,
Fonterra42395,173.8277256,-39.35370607,Fonterra,,
Fonterra42397,173.8279263,-39.34937162,Fonterra,,
Fonterra42399,173.8277256,-39.35370607,Fonterra,,
Fonterra42401,173.8097494,-39.35721015,Fonterra,,
Fonterra42402,173.8049382,-39.35283185,Fonterra,,
Fonterra42404,173.8066501,-39.34107261,Fonterra,,
Fonterra42406,173.8089873,-39.33210119,Fonterra,,
Fonterra42407,173.7883584,-39.34419742,Fonterra,,
Fonterra42408,173.7826648,-39.34053627,Fonterra,,
Fonterra42409,173.7841563,-39.33527383,Fonterra,,
Fonterra42411,173.9154251,-39.31117206,Fonterra,,
Fonterra42413,173.9069274,-39.30036961,Fonterra,,
Fonterra42414,173.9062646,-39.31205904,Fonterra,,
Fonterra42417,173.8999772,-39.31020115,Fonterra,,
Fonterra42418,173.8931294,-39.317464,Fonterra,,
Fonterra42419,173.8891237,-39.31281229,Fonterra,,
Fonterra42421,173.8827176,-39.31764765,Fonterra,,
Fonterra42422,173.8812703,-39.31348847,Fonterra,,
Fonterra42425,173.8711419,-39.32191142,Fonterra,,
Fonterra42427,173.8617863,-39.32309367,Fonterra,,
Fonterra42429,173.8513148,-39.32590536,Fonterra,,
Fonterra42431,173.8388008,-39.32778595,Fonterra,,
Fonterra42435,173.8248651,-39.32641499,Fonterra,,
Fonterra42437,173.8196454,-39.33103056,Fonterra,,
Fonterra42438,173.8190485,-39.32595445,Fonterra,,
Fonterra42439,173.8091077,-39.32117343,Fonterra,,
Fonterra42440,173.7753538,-39.32759014,Fonterra,,
Fonterra42442,173.7821818,-39.32632506,Fonterra,,
Fonterra42443,173.7867996,-39.32646284,Fonterra,,
Fonterra42444,173.7959194,-39.32674772,Fonterra,,
Fonterra42445,173.7968588,-39.32960541,Fonterra,,
Fonterra42446,173.8708335,-39.3134911,Fonterra,,
Fonterra42447,173.8600307,-39.31122558,Fonterra,,
Fonterra42448,173.8499377,-39.31357478,Fonterra,,
Fonterra42449,173.8330815,-39.31580386,Fonterra,,
Fonterra42451,173.8226737,-39.31443268,Fonterra,,
Fonterra42452,173.8159547,-39.30287175,Fonterra,,
Fonterra42453,173.8011527,-39.31460237,Fonterra,,
Fonterra42454,173.7978155,-39.31100567,Fonterra,,
Fonterra42456,173.7638253,-39.30181896,Fonterra,,
Fonterra42457,173.7689659,-39.30613346,Fonterra,,
Fonterra42458,173.7748798,-39.30715428,Fonterra,,
Fonterra42459,173.7790811,-39.30747549,Fonterra,,
Fonterra42460,173.7847482,-39.30820032,Fonterra,,
Fonterra42461,173.7888039,-39.30509014,Fonterra,,
Fonterra42462,173.8022133,-39.30555939,Fonterra,,
Fonterra42464,173.8018205,-39.30094112,Fonterra,,
Fonterra42465,173.7983603,-39.29670577,Fonterra,,
Fonterra42468,173.762001,-39.29848984,Fonterra,,
Fonterra42469,173.7679436,-39.28623295,Fonterra,,
Fonterra42470,173.7610423,-39.28784911,Fonterra,,
Fonterra42473,173.771068,-39.29856077,Fonterra,,
Fonterra42474,173.7788457,-39.29744219,Fonterra,,
Fonterra42476,173.7833188,-39.29242849,Fonterra,,
Fonterra42478,173.9075401,-39.27156449,Fonterra,,
Fonterra42479,173.902247,-39.27435591,Fonterra,,
Fonterra42482,173.8889249,-39.29462598,Fonterra,,
Fonterra42484,173.8811683,-39.2893739,Fonterra,,
Fonterra42485,173.8761446,-39.28993682,Fonterra,,
Fonterra42487,173.8646938,-39.29102812,Fonterra,,
Fonterra42489,173.8483872,-39.29047164,Fonterra,,
Fonterra42490,173.8453129,-39.29570232,Fonterra,,
Fonterra42491,173.8298695,-39.28829027,Fonterra,,
Fonterra42492,173.8218776,-39.29623315,Fonterra,,
Fonterra42493,173.8293208,-39.29257336,Fonterra,,
Fonterra42494,173.8202793,-39.28801172,Fonterra,,
Fonterra42495,173.7612679,-39.2753804,Fonterra,,
Fonterra42497,173.7828135,-39.2831448,Fonterra,,
Fonterra42498,173.7951269,-39.28438838,Fonterra,,
Fonterra42499,173.8098,-39.28237916,Fonterra,,
Fonterra42501,173.792752,-39.26918203,Fonterra,,
Fonterra42502,173.7888826,-39.27217394,Fonterra,,
Fonterra42505,173.7779773,-39.26927115,Fonterra,,
Fonterra42506,173.7732975,-39.27141259,Fonterra,,
Fonterra42507,173.7663819,-39.26475981,Fonterra,,
Fonterra42508,173.7637661,-39.26998498,Fonterra,,
Fonterra42509,173.7680469,-39.25656867,Fonterra,,
Fonterra42512,173.8085613,-39.27310096,Fonterra,,
Fonterra42514,173.8442222,-39.2766763,Fonterra,,
Fonterra42515,173.8419925,-39.27362176,Fonterra,,
Fonterra42516,173.8254405,-39.27255959,Fonterra,,
Fonterra42517,173.8240551,-39.27483117,Fonterra,,
Fonterra42518,173.9398247,-39.27613846,Fonterra,,
Fonterra42520,173.8001767,-39.25748893,Fonterra,,
Fonterra42522,173.9385167,-39.27871712,Fonterra,,
Fonterra42523,173.9294501,-39.27359655,Fonterra,,
Fonterra42524,173.924876,-39.27470732,Fonterra,,
Fonterra42526,173.9204459,-39.26869998,Fonterra,,
Fonterra42527,173.9070161,-39.26464133,Fonterra,,
Fonterra42528,173.9065974,-39.25271757,Fonterra,,
Fonterra42529,173.9027444,-39.25395664,Fonterra,,
Fonterra42530,173.8950221,-39.26550601,Fonterra,,
Fonterra42531,173.892432,-39.2702116,Fonterra,,
Fonterra42536,173.8641467,-39.26260213,Fonterra,,
Fonterra42540,173.8298656,-39.25313112,Fonterra,,
Fonterra42541,173.7797464,-39.24562115,Fonterra,,
Fonterra42543,173.7841846,-39.24861579,Fonterra,,
Fonterra42544,173.7865779,-39.24531945,Fonterra,,
Fonterra42547,173.7966185,-39.24693055,Fonterra,,
Fonterra42548,173.8052948,-39.24590252,Fonterra,,
Fonterra42552,173.8158431,-39.24544531,Fonterra,,
Fonterra42553,173.7996241,-39.23975591,Fonterra,,
Fonterra42555,173.8695767,-39.26047799,Fonterra,,
Fonterra42556,173.8601905,-39.25692216,Fonterra,,
Fonterra42557,173.8633657,-39.25606826,Fonterra,,
Fonterra42558,173.8602775,-39.25117415,Fonterra,,
Fonterra42560,173.8533889,-39.2444271,Fonterra,,
Fonterra42563,173.8465613,-39.24501197,Fonterra,,
Fonterra42564,173.8414666,-39.24251119,Fonterra,,
Fonterra42566,173.8325614,-39.24003948,Fonterra,,
Fonterra42567,173.8251341,-39.23805133,Fonterra,,
Fonterra42569,173.778042,-39.22506788,Fonterra,,
Fonterra42570,173.7856327,-39.23317434,Fonterra,,
Fonterra42571,173.7905659,-39.228292,Fonterra,,
Fonterra42572,173.7933727,-39.23052349,Fonterra,,
Fonterra42574,173.807488,-39.23491421,Fonterra,,
Fonterra42578,173.8429089,-39.22761827,Fonterra,,
Fonterra42579,173.8284026,-39.22810831,Fonterra,,
Fonterra42581,173.795433,-39.21326669,Fonterra,,
Fonterra42582,173.7980382,-39.21799481,Fonterra,,
Fonterra42583,173.8098975,-39.22275314,Fonterra,,
Fonterra42584,173.8206228,-39.22283457,Fonterra,,
Fonterra42585,173.8153293,-39.21903702,Fonterra,,
Fonterra42586,173.8122764,-39.21192543,Fonterra,,
Fonterra42588,173.8405223,-39.21852035,Fonterra,,
Fonterra42589,173.7986576,-39.19947837,Fonterra,,
Fonterra42590,173.796013,-39.20668643,Fonterra,,
Fonterra42591,173.8087875,-39.19944812,Fonterra,,
Fonterra42594,173.8178242,-39.20552384,Fonterra,,
Fonterra42597,173.9320615,-39.25576444,Fonterra,,
Fonterra42599,173.9180007,-39.25453213,Fonterra,,
Fonterra42600,173.9064474,-39.24263832,Fonterra,,
Fonterra42601,173.9153828,-39.24623023,Fonterra,,
Fonterra42602,173.8934444,-39.24485356,Fonterra,,
Fonterra42603,173.890738,-39.23919137,Fonterra,,
Fonterra42604,173.8828197,-39.23958911,Fonterra,,
Fonterra42606,173.8853931,-39.2319561,Fonterra,,
Fonterra42607,173.8777639,-39.22878383,Fonterra,,
Fonterra42608,173.883107,-39.25238775,Fonterra,,
Fonterra42609,173.8748154,-39.2483468,Fonterra,,
Fonterra42610,173.8727986,-39.24478664,Fonterra,,
Fonterra42611,173.8757882,-39.23437595,Fonterra,,
Fonterra42612,173.8694487,-39.23237285,Fonterra,,
Fonterra42613,173.8716718,-39.22705813,Fonterra,,
Fonterra42615,173.8636368,-39.22552773,Fonterra,,
Fonterra42616,173.864294,-39.22177502,Fonterra,,
Fonterra42617,173.859212,-39.22194142,Fonterra,,
Fonterra42618,173.8514062,-39.21747166,Fonterra,,
Fonterra42619,173.8510748,-39.21155576,Fonterra,,
Fonterra42620,173.8438736,-39.20985535,Fonterra,,
Fonterra42621,173.8449554,-39.20753179,Fonterra,,
Fonterra42622,173.8360852,-39.20111452,Fonterra,,
Fonterra42623,173.8324759,-39.20408802,Fonterra,,
Fonterra42625,173.8118784,-39.1900924,Fonterra,,
Fonterra42630,173.8277129,-39.19548554,Fonterra,,
Fonterra42632,173.8515927,-39.1943367,Fonterra,,
Fonterra42633,173.8780059,-39.21218834,Fonterra,,
Fonterra42634,173.8694308,-39.20384336,Fonterra,,
Fonterra42636,173.8439871,-39.16555134,Fonterra,,
Fonterra42637,173.8408058,-39.18730426,Fonterra,,
Fonterra42638,173.8426286,-39.1705976,Fonterra,,
Fonterra42639,173.8329667,-39.17617645,Fonterra,,
Fonterra42640,173.8409845,-39.17324983,Fonterra,,
Fonterra42641,173.8474929,-39.17716281,Fonterra,,
Fonterra42642,173.8616585,-39.18504166,Fonterra,,
Fonterra42643,173.8764555,-39.19749906,Fonterra,,
Fonterra42644,173.8595489,-39.15739351,Fonterra,,
Fonterra42645,173.8529434,-39.1619499,Fonterra,,
Fonterra42646,173.8626221,-39.16233275,Fonterra,,
Fonterra42648,173.8652911,-39.17785106,Fonterra,,
Fonterra42649,173.8746618,-39.18362247,Fonterra,,
Fonterra42650,173.9404838,-39.23691845,Fonterra,,
Fonterra42652,173.9354909,-39.22789864,Fonterra,,
Fonterra42653,173.9280054,-39.22767421,Fonterra,,
Fonterra42654,173.9177762,-39.23171541,Fonterra,,
Fonterra42656,173.8900472,-39.21806316,Fonterra,,
Fonterra42657,173.896266,-39.22572344,Fonterra,,
Fonterra42658,173.9072597,-39.22420016,Fonterra,,
Fonterra42660,173.9010182,-39.20902754,Fonterra,,
Fonterra42662,173.8886213,-39.20507558,Fonterra,,
Fonterra42665,173.8842963,-39.1865083,Fonterra,,
Fonterra42667,173.9541249,-39.21889112,Fonterra,,
Fonterra42669,173.9081144,-39.19878899,Fonterra,,
Fonterra42670,173.896637,-39.18658745,Fonterra,,
Fonterra42671,173.893119,-39.17983297,Fonterra,,
Fonterra42672,173.883847,-39.17459372,Fonterra,,
Fonterra42673,173.8734493,-39.16989432,Fonterra,,
Fonterra42676,173.8685009,-39.15623216,Fonterra,,
Fonterra42678,173.8703919,-39.14786614,Fonterra,,
Fonterra42679,173.8679382,-39.1469129,Fonterra,,
Fonterra42680,173.8809444,-39.14279026,Fonterra,,
Fonterra42681,173.8756447,-39.15398568,Fonterra,,
Fonterra42682,173.8838956,-39.16011666,Fonterra,,
Fonterra42686,173.9584699,-39.20943906,Fonterra,,
Fonterra42688,173.9519761,-39.19914484,Fonterra,,
Fonterra42689,173.9353559,-39.19627056,Fonterra,,
Fonterra42691,173.9266853,-39.18725486,Fonterra,,
Fonterra42694,173.9102371,-39.18565482,Fonterra,,
Fonterra42696,173.9080461,-39.17197108,Fonterra,,
Fonterra42698,173.9291016,-39.18209939,Fonterra,,
Fonterra42700,173.9228116,-39.16768498,Fonterra,,
Fonterra42703,173.9020254,-39.16670611,Fonterra,,
Fonterra42704,173.8941372,-39.16019502,Fonterra,,
Fonterra42705,173.8919826,-39.1566003,Fonterra,,
Fonterra42706,173.8901354,-39.14920142,Fonterra,,
Fonterra42707,173.8911377,-39.14204943,Fonterra,,
Fonterra42709,173.8961247,-39.13277461,Fonterra,,
Fonterra42711,173.9168428,-39.1237553,Fonterra,,
Fonterra42713,173.9109298,-39.13357937,Fonterra,,
Fonterra42714,173.9118085,-39.13773399,Fonterra,,
Fonterra42715,173.9105402,-39.1455731,Fonterra,,
Fonterra42717,173.9124478,-39.15718722,Fonterra,,
Fonterra42718,173.9277247,-39.15742746,Fonterra,,
Fonterra42719,173.9362965,-39.16379533,Fonterra,,
Fonterra42723,173.9194309,-39.14432719,Fonterra,,
Fonterra42724,173.929751,-39.15259056,Fonterra,,
Fonterra42726,173.9332775,-39.12377767,Fonterra,,
Fonterra42728,173.9317019,-39.13506104,Fonterra,,
Fonterra42729,173.927572,-39.13997,Fonterra,,
Fonterra42732,173.9442665,-39.13442131,Fonterra,,
Fonterra42733,173.9512705,-39.13081095,Fonterra,,
Fonterra42734,173.9508957,-39.126463,Fonterra,,
Fonterra42746,173.9634322,-39.11368656,Fonterra,,
Fonterra42750,173.9975163,-39.09404716,Fonterra,,
Fonterra42751,174.0035546,-39.09275759,Fonterra,,
Fonterra42753,174.0176745,-39.08776209,Fonterra,,
Fonterra42760,173.9991242,-39.17394121,Fonterra,,
Fonterra42761,174.0047458,-39.16837634,Fonterra,,
Fonterra42762,174.003843,-39.16378109,Fonterra,,
Fonterra42764,174.0061257,-39.15405758,Fonterra,,
Fonterra42765,174.0125488,-39.1480795,Fonterra,,
Fonterra42767,173.9941838,-39.13239236,Fonterra,,
Fonterra42769,173.9782047,-39.11405052,Fonterra,,
Fonterra42773,174.0041325,-39.13475183,Fonterra,,
Fonterra42774,174.0003282,-39.12870571,Fonterra,,
Fonterra42776,173.9940579,-39.10241195,Fonterra,,
Fonterra42779,174.039428,-39.16526009,Fonterra,,
Fonterra42780,174.0329909,-39.16657316,Fonterra,,
Fonterra42781,174.0338623,-39.15935778,Fonterra,,
Fonterra42784,174.0308524,-39.14734116,Fonterra,,
Fonterra42785,174.0281964,-39.14468145,Fonterra,,
Fonterra42786,174.0285111,-39.13959745,Fonterra,,
Fonterra42787,174.0275506,-39.13658846,Fonterra,,
Fonterra42788,174.0291072,-39.13402431,Fonterra,,
Fonterra42792,174.0226669,-39.1184361,Fonterra,,
Fonterra42793,174.0316273,-39.11604569,Fonterra,,
Fonterra42797,174.0346179,-39.18262076,Fonterra,,
Fonterra42808,174.064143,-39.13170773,Fonterra,,
Fonterra42809,174.0636189,-39.12858667,Fonterra,,
Fonterra42810,174.0766717,-39.12963954,Fonterra,,
Fonterra42812,174.084892,-39.11733321,Fonterra,,
Fonterra42816,174.0467277,-39.15406457,Fonterra,,
Fonterra42817,174.0486985,-39.14549619,Fonterra,,
Fonterra42820,174.0458608,-39.13646924,Fonterra,,
Fonterra42824,174.0541904,-39.1168128,Fonterra,,
Fonterra42831,174.0351106,-39.09616594,Fonterra,,
Fonterra42902,174.2119035,-39.26530363,Fonterra,,
Fonterra42903,174.2074174,-39.26525348,Fonterra,,
Fonterra42904,174.2134375,-39.26041279,Fonterra,,
Fonterra42905,174.2185891,-39.25947337,Fonterra,,
Fonterra42909,174.2274463,-39.25015906,Fonterra,,
Fonterra42911,174.232242,-39.24692555,Fonterra,,
Fonterra42913,174.2359663,-39.24279382,Fonterra,,
Fonterra42914,174.2382795,-39.24194815,Fonterra,,
Fonterra42915,174.2153411,-39.23821986,Fonterra,,
Fonterra42916,174.222957,-39.23210877,Fonterra,,
Fonterra42918,174.2333908,-39.22056915,Fonterra,,
Fonterra42919,174.2318888,-39.22014439,Fonterra,,
Fonterra42922,174.1828372,-39.24830189,Fonterra,,
Fonterra42923,174.1888388,-39.2443636,Fonterra,,
Fonterra42926,174.1977926,-39.23322164,Fonterra,,
Fonterra42928,174.2032366,-39.23769432,Fonterra,,
Fonterra42929,174.2051481,-39.24413325,Fonterra,,
Fonterra42930,174.2109164,-39.24660198,Fonterra,,
Fonterra42932,174.2110159,-39.21877991,Fonterra,,
Fonterra42934,174.2171016,-39.21587521,Fonterra,,
Fonterra42941,174.1666448,-39.23735638,Fonterra,,
Fonterra42942,174.1650576,-39.23403068,Fonterra,,
Fonterra42944,174.1710626,-39.23162484,Fonterra,,
Fonterra42945,174.1740279,-39.23425114,Fonterra,,
Fonterra42946,174.1793987,-39.23005874,Fonterra,,
Fonterra42948,174.1849327,-39.22791845,Fonterra,,
Fonterra42949,174.1831377,-39.22466728,Fonterra,,
Fonterra42952,174.1879707,-39.22026397,Fonterra,,
Fonterra42956,174.1870114,-39.19883203,Fonterra,,
Fonterra42957,174.1916355,-39.21077375,Fonterra,,
Fonterra42963,174.2125791,-39.19892406,Fonterra,,
Fonterra42964,174.205132,-39.1949602,Fonterra,,
Fonterra42967,174.2140591,-39.18667301,Fonterra,,
Fonterra42974,174.1637949,-39.20607922,Fonterra,,
Fonterra42975,174.1641911,-39.20356146,Fonterra,,
Fonterra42977,174.1681879,-39.200357,Fonterra,,
Fonterra42979,174.1802854,-39.19693102,Fonterra,,
Fonterra42980,174.1674938,-39.17850775,Fonterra,,
Fonterra42982,174.1785743,-39.18195773,Fonterra,,
Fonterra42984,174.1795129,-39.18857859,Fonterra,,
Fonterra42986,174.1890221,-39.18817937,Fonterra,,
Fonterra42989,174.2003319,-39.17520971,Fonterra,,
Fonterra42991,174.1901455,-39.17387839,Fonterra,,
Fonterra42992,174.1948262,-39.16440402,Fonterra,,
Fonterra42995,174.1544864,-39.188753,Fonterra,,
Fonterra42999,174.172575,-39.16462455,Fonterra,,
Fonterra43000,174.1727079,-39.16098335,Fonterra,,
Fonterra43005,174.157427,-39.16335202,Fonterra,,
Fonterra43006,174.1544536,-39.16876174,Fonterra,,
Fonterra43011,174.1533104,-39.15348491,Fonterra,,
Fonterra43012,174.1280904,-39.21817984,Fonterra,,
Fonterra43014,174.1360916,-39.20650292,Fonterra,,
Fonterra43015,174.138952,-39.20515809,Fonterra,,
Fonterra43018,174.1427233,-39.19410982,Fonterra,,
Fonterra43028,174.1261696,-39.19837928,Fonterra,,
Fonterra43029,174.1351912,-39.18146658,Fonterra,,
Fonterra43031,174.1358897,-39.1585669,Fonterra,,
Fonterra43033,174.1321189,-39.14501976,Fonterra,,
Fonterra43035,174.124504,-39.13528675,Fonterra,,
Fonterra43036,174.0983341,-39.19691249,Fonterra,,
Fonterra43038,174.1098926,-39.17764317,Fonterra,,
Fonterra43039,174.1149921,-39.1911955,Fonterra,,
Fonterra43041,174.1219006,-39.17723321,Fonterra,,
Fonterra43042,174.1218448,-39.16772007,Fonterra,,
Fonterra43045,174.1109171,-39.16965973,Fonterra,,
Fonterra43046,174.1139486,-39.16614254,Fonterra,,
Fonterra43047,174.1201429,-39.15941289,Fonterra,,
Fonterra43048,174.1216824,-39.1511718,Fonterra,,
Fonterra43049,174.1250146,-39.148417,Fonterra,,
Fonterra43053,174.0888027,-39.19391705,Fonterra,,
Fonterra43054,174.0946156,-39.17987727,Fonterra,,
Fonterra43056,174.0991499,-39.1719581,Fonterra,,
Fonterra43059,174.0888,-39.1696646,Fonterra,,
Fonterra43062,174.1019552,-39.15682169,Fonterra,,
Fonterra43063,174.1022792,-39.1540166,Fonterra,,
Fonterra43064,174.1088441,-39.15078839,Fonterra,,
Fonterra43066,174.1083747,-39.14760387,Fonterra,,
Fonterra43070,174.1099401,-39.12695701,Fonterra,,
Fonterra43073,174.0682929,-39.18200101,Fonterra,,
Fonterra43074,174.0627812,-39.17029768,Fonterra,,
Fonterra43075,174.0666243,-39.16455771,Fonterra,,
Fonterra43077,174.0703897,-39.15690842,Fonterra,,
Fonterra43080,174.0794514,-39.15127915,Fonterra,,
Fonterra43082,174.0837375,-39.14304767,Fonterra,,
Fonterra43083,174.0821349,-39.13911748,Fonterra,,
Fonterra43084,174.0831825,-39.13666568,Fonterra,,
Fonterra43085,174.0886455,-39.13613418,Fonterra,,
Fonterra43086,174.0934766,-39.11965348,Fonterra,,
Fonterra43087,174.1013273,-39.10692612,Fonterra,,
Fonterra43090,174.1224096,-39.10362257,Fonterra,,
Fonterra43095,174.1840056,-39.08010214,Fonterra,,
Fonterra43099,174.197151,-39.13262056,Fonterra,,
Fonterra43100,174.2080212,-39.12279892,Fonterra,,
Fonterra43102,174.2066942,-39.12939037,Fonterra,,
Fonterra43103,174.1997953,-39.13816871,Fonterra,,
Fonterra43106,174.1894654,-39.14083018,Fonterra,,
Fonterra43108,174.1857253,-39.12171638,Fonterra,,
Fonterra43109,174.1845307,-39.13328832,Fonterra,,
Fonterra43111,174.159351,-39.14016882,Fonterra,,
Fonterra43114,174.1681845,-39.12729126,Fonterra,,
Fonterra43120,174.1661126,-39.09405952,Fonterra,,
Fonterra43122,174.1726359,-39.08629618,Fonterra,,
Fonterra43124,174.1682498,-39.07014384,Fonterra,,
